reference,name,active,entityId,locationDesc
PR-0003,Río Camuy Cave State Park,1,202,PR-PR
PR-0008,Centro Vacacional Lago Caonillas State Park,1,202,PR-PR
PR-0009,Centro Vacacional Punta Santiago State Park,1,202,PR-PR
PR-0010,Centro Vacacional Villas de Anasco State Park,1,202,PR-PR
PR-0011,Centro Vacacional Boqueron State Park,1,202,PR-PR
PR-0012,Centro Vacacional Monte del Estado State Park,1,202,PR-PR
PR-0013,Parque Monte del Estado State Park,1,202,PR-PR
US-0577,Clinch River State Park,1,291,US-VA
US-0629,Tomlinson Run State Park,1,291,US-WV
US-0631,Cathedral State Park,1,291,US-WV
US-0634,Little Talbot State Park,1,291,US-FL
US-0635,St. George State Park,1,291,US-FL
US-0636,Jekyll Island State Park,1,291,US-GA
US-0978,Apple River Canyon State Park,1,291,US-IL
US-0979,Argyle Lake State Park,1,291,US-IL
US-0980,Beall Woods State Park,1,291,US-IL
US-0981,Beaver Dam State Park,1,291,US-IL
US-0982,Buffalo Rock State Park,1,291,US-IL
US-0983,Campbell's Island State Park,1,291,US-IL
US-0984,Castle Rock State Park,1,291,US-IL
US-0985,Cave-In-Rock State Park,1,291,US-IL
US-0986,Chain-O-Lakes State Park,1,291,US-IL
US-0987,Channahon State Park,1,291,US-IL
US-0988,Delabar State Park,1,291,US-IL
US-0989,Dixon Springs State Park,1,291,US-IL
US-0990,Donnelley/DePue State Park,1,291,US-IL
US-0991,Eldon Hazlet State Park,1,291,US-IL
US-0992,Ferne Clyffe State Park,1,291,US-IL
US-0993,Fort Massac State Park,1,291,US-IL
US-0994,Fox Ridge State Park,1,291,US-IL
US-0995,Gebhard Woods State Park,1,291,US-IL
US-0996,Giant City State Park,1,291,US-IL
US-0997,Hennepin Canal Parkway State Park,1,291,US-IL
US-0998,Horseshoe Lake State Park,1,291,US-IL
US-0999,Illini State Park,1,291,US-IL
US-1000,Illinois Beach State Park,1,291,US-IL
US-1001,James Pate Philip State Park,1,291,US-IL
US-1002,Johnson Sauk Trail State Park,1,291,US-IL
US-1003,Jubilee College State Park,1,291,US-IL
US-1004,Kankakee River State Park,1,291,US-IL
US-1005,Lake Le-Aqua-Na State Park,1,291,US-IL
US-1006,Lake Murphysboro State Park,1,291,US-IL
US-1007,Lincoln Trail State Park,1,291,US-IL
US-1008,Lowden State Park,1,291,US-IL
US-1009,Matthiessen State Park,1,291,US-IL
US-1010,Mississippi Palisades State Park,1,291,US-IL
US-1012,Moraine Hills State Park,1,291,US-IL
US-1013,Morrison-Rockwood State Park,1,291,US-IL
US-1014,Nauvoo State Park,1,291,US-IL
US-1015,Pere Marquette State Park,1,291,US-IL
US-1016,Edward R. Madigan State Park,1,291,US-IL
US-1017,Ramsey Lake State Park,1,291,US-IL
US-1018,Red Hills State Park,1,291,US-IL
US-1019,Rock Cut State Park,1,291,US-IL
US-1020,Sam Parr State Park,1,291,US-IL
US-1021,Sangchris Lake State Park,1,291,US-IL
US-1022,Sid Simpson State Park,1,291,US-IL
US-1023,Siloam Springs State Park,1,291,US-IL
US-1024,Silver Springs State Park,1,291,US-IL
US-1026,Spitler Woods State Park,1,291,US-IL
US-1027,Starved Rock State Park,1,291,US-IL
US-1028,Walnut Point State Park,1,291,US-IL
US-1029,Wayne Fitzgerrell State Park,1,291,US-IL
US-1030,Weldon Springs State Park,1,291,US-IL
US-1031,White Pines Forest State Park,1,291,US-IL
US-1032,William G. Stratton State Park,1,291,US-IL
US-1033,Wolf Creek State Park,1,291,US-IL
US-1034,Blue Springs State Park,1,291,US-AL
US-1035,Buck's Pocket State Park,1,291,US-AL
US-1036,Cathedral Caverns State Park,1,291,US-AL
US-1037,Cheaha Resort State Park,1,291,US-AL
US-1038,Chewacla State Park,1,291,US-AL
US-1039,De Soto State Park,1,291,US-AL
US-1040,Lake Jackson RV Park at Florala State Park,1,291,US-AL
US-1041,Frank Jackson State Park,1,291,US-AL
US-1042,Gulf State Park,1,291,US-AL
US-1043,Joe Wheeler State Park,1,291,US-AL
US-1044,Lake Guntersville State Park,1,291,US-AL
US-1045,Lake Lurleen State Park,1,291,US-AL
US-1046,Lakepoint Resort State Park,1,291,US-AL
US-1047,Meaher State Park,1,291,US-AL
US-1048,Monte Sano State Park,1,291,US-AL
US-1049,Oak Mountain State Park,1,291,US-AL
US-1050,Rickwood Caverns State Park,1,291,US-AL
US-1051,Wind Creek State Park,1,291,US-AL
US-1052,Alamo Lake State Park,1,291,US-AZ
US-1053,Boyce Thompson Arboretum State Park,1,291,US-AZ
US-1054,Buckskin Mountain State Park,1,291,US-AZ
US-1055,Catalina State Park,1,291,US-AZ
US-1056,Cattail Cove State Park,1,291,US-AZ
US-1057,Dead Horse Ranch State Park,1,291,US-AZ
US-1058,Homolovi State Park,1,291,US-AZ
US-1059,Kartchner Caverns State Park,1,291,US-AZ
US-1060,Lake Havasu State Park,1,291,US-AZ
US-1061,Lost Dutchman State Park,1,291,US-AZ
US-1062,Lyman Lake State Park,1,291,US-AZ
US-1063,Oracle State Park,1,291,US-AZ
US-1064,Patagonia Lake State Park,1,291,US-AZ
US-1065,Picacho Peak State Park,1,291,US-AZ
US-1066,Red Rock State Park,1,291,US-AZ
US-1067,Roper Lake State Park,1,291,US-AZ
US-1068,Slide Rock State Park,1,291,US-AZ
US-1069,Tonto Natural Bridge State Park,1,291,US-AZ
US-1070,Arkansas Museam of Natural Resources State Park,1,291,US-AR
US-1071,Arkansas Post Museam State Park,1,291,US-AR
US-1072,Bull Shoals White River State Park,1,291,US-AR
US-1073,Cane Creek State Park,1,291,US-AR
US-1074,Conway Cemetery State Park,1,291,US-AR
US-1075,Cossatot River State Park,1,291,US-AR
US-1076,Crater of Diamonds State Park,1,291,US-AR
US-1077,Crowley's Ridge State Park,1,291,US-AR
US-1078,Daisy State Park,1,291,US-AR
US-1079,Davidsonville Historic (Old) State Park,1,291,US-AR
US-1080,DeGray Lake Resort State Park,1,291,US-AR
US-1081,Delta Heritage Trails State Park,1,291,US-AR
US-1082,Devil's Den State Park,1,291,US-AR
US-1083,Hampson Museum State Park,1,291,US-AR
US-1084,Herman Davis State Park,1,291,US-AR
US-1085,Hobbs State Park,1,291,US-AR
US-1086,Jacksonport State Park,1,291,US-AR
US-1087,Jenkins Ferry State Park,1,291,US-AR
US-1088,Lake Catherine State Park,1,291,US-AR
US-1089,Lake Charles State Park,1,291,US-AR
US-1090,Lake Chicot State Park,1,291,US-AR
US-1091,Lake Dardanelle State Park,1,291,US-AR
US-1092,Lake Fort Smith State Park,1,291,US-AR
US-1093,Lake Frierson State Park,1,291,US-AR
US-1094,Lake Ouachita State Park,1,291,US-AR
US-1095,Lake Poinsett State Park,1,291,US-AR
US-1096,Logoly State Park,1,291,US-AR
US-1097,Louisiana Purchase State Park,1,291,US-AR
US-1098,Lower White River Museum State Park,1,291,US-AR
US-1099,Mammoth Spring State Park,1,291,US-AR
US-1100,Marks' Mills State Park,1,291,US-AR
US-1101,Millwood State Park,1,291,US-AR
US-1102,Mississippi River State Park,1,291,US-AR
US-1103,Moro Bay State Park,1,291,US-AR
US-1104,Mount Magazine State Park,1,291,US-AR
US-1105,Mount Nebo State Park,1,291,US-AR
US-1106,Historic Washington State Park,1,291,US-AR
US-1107,Ozark Folk Center State Park,1,291,US-AR
US-1108,Parkin Archeological State Park,1,291,US-AR
US-1109,Petit Jean State Park,1,291,US-AR
US-1110,Pinnacle Mountain State Park,1,291,US-AR
US-1111,Poison Springs Battleground State Park,1,291,US-AR
US-1112,Powhatan State Park,1,291,US-AR
US-1113,Prairie Grove Battlefield State Park,1,291,US-AR
US-1114,Queen Wilhelmina State Park,1,291,US-AR
US-1115,South Arkansas Arboretum State Park,1,291,US-AR
US-1116,Plumb Bayou Mounds Archeological State Park,1,291,US-AR
US-1117,Village Creek State Park,1,291,US-AR
US-1118,White Oak Lake State Park,1,291,US-AR
US-1119,Withrow Springs State Park,1,291,US-AR
US-1120,Woolly Hollow State Park,1,291,US-AR
US-1121,Ahjumawi Lava Springs State Park,1,291,US-CA
US-1122,Andrew Molera State Park,1,291,US-CA
US-1123,Angel Island State Park,1,291,US-CA
US-1124,Trione-Annadel State Park,1,291,US-CA
US-1125,Año Nuevo State Park,1,291,US-CA
US-1126,Anza Borrego Desert State Park,1,291,US-CA
US-1127,Arthur B. Ripley Desert Woodland State Park,1,291,US-CA
US-1128,Bidwell-Sacramento River State Park,1,291,US-CA
US-1129,Big Basin Redwoods State Park,1,291,US-CA
US-1130,Border Field State Park,1,291,US-CA
US-1131,Bothe-Napa Valley State Park,1,291,US-CA
US-1132,Burton Creek State Park,1,291,US-CA
US-1133,Butano State Park,1,291,US-CA
US-1134,Calaveras Big Trees State Park,1,291,US-CA
US-1135,Castle Crags State Park,1,291,US-CA
US-1136,Castle Rock State Park,1,291,US-CA
US-1137,Caswell Memorial State Park,1,291,US-CA
US-1138,China Camp State Park,1,291,US-CA
US-1139,Chino Hills State Park,1,291,US-CA
US-1140,Clear Lake State Park,1,291,US-CA
US-1141,Crystal Cove State Park,1,291,US-CA
US-1142,Cuyamaca Rancho State Park,1,291,US-CA
US-1143,Del Norte Coast Redwoods State Park,1,291,US-CA
US-1144,D L Bliss State Park,1,291,US-CA
US-1145,Donner Memorial State Park,1,291,US-CA
US-1146,Ed Z'berg Sugar Pine Point State Park,1,291,US-CA
US-1147,Emerald Bay State Park,1,291,US-CA
US-1148,Estero Bluffs State Park,1,291,US-CA
US-1149,The Forest of Nisene Marks State Park,1,291,US-CA
US-1150,Fort Ord Dunes State Park,1,291,US-CA
US-1151,Fremont Peak State Park,1,291,US-CA
US-1152,Garrapata State Park,1,291,US-CA
US-1153,Gaviota State Park,1,291,US-CA
US-1154,Great Valley Grasslands State Park,1,291,US-CA
US-1155,Grizzly Creek Redwoods State Park,1,291,US-CA
US-1156,Grover Hot Springs State Park,1,291,US-CA
US-1157,Harmony Headlands State Park,1,291,US-CA
US-1158,Hearst San Simeon State Park,1,291,US-CA
US-1159,Hendy Woods State Park,1,291,US-CA
US-1160,Henry Cowell Redwoods State Park,1,291,US-CA
US-1161,Henry W. Coe State Park,1,291,US-CA
US-1162,Humboldt Lagoons State Park,1,291,US-CA
US-1163,Humboldt Redwoods State Park,1,291,US-CA
US-1164,Jedediah Smith Redwoods State Park,1,291,US-CA
US-1165,Julia Pfeiffer Burns State Park,1,291,US-CA
US-1166,Leo Carrillo State Park,1,291,US-CA
US-1167,Limekiln State Park,1,291,US-CA
US-1168,MacKerricher State Park,1,291,US-CA
US-1169,Malibu Creek State Park,1,291,US-CA
US-1170,Manchester State Park,1,291,US-CA
US-1171,McArthur-Burney Falls Memorial State Park,1,291,US-CA
US-1172,Mendocino Headlands State Park,1,291,US-CA
US-1173,Mendocino Woodlands State Park,1,291,US-CA
US-1174,Montana de Oro State Park,1,291,US-CA
US-1175,Morro Bay State Park,1,291,US-CA
US-1176,Mount Diablo State Park,1,291,US-CA
US-1177,Mount San Jacinto State Park,1,291,US-CA
US-1178,Mount Tamalpais State Park,1,291,US-CA
US-1179,Navarro River Redwoods State Park,1,291,US-CA
US-1180,Pacheco State Park,1,291,US-CA
US-1181,Palomar Mountain State Park,1,291,US-CA
US-1182,Sue-Meg State Park,1,291,US-CA
US-1183,Pfeiffer Big Sur State Park,1,291,US-CA
US-1184,Placerita Canyon State Park,1,291,US-CA
US-1185,Plumas Eureka State Park,1,291,US-CA
US-1186,Point Mugu State Park,1,291,US-CA
US-1187,Portola Redwoods State Park,1,291,US-CA
US-1188,Prairie Creek Redwoods State Park,1,291,US-CA
US-1189,Red Rock Canyon State Park,1,291,US-CA
US-1190,Richardson Grove State Park,1,291,US-CA
US-1191,Robert Louis Stevenson State Park,1,291,US-CA
US-1192,Russian Gulch State Park,1,291,US-CA
US-1193,Saddleback Butte State Park,1,291,US-CA
US-1194,Salt Point State Park,1,291,US-CA
US-1195,Samuel P. Taylor State Park,1,291,US-CA
US-1196,San Bruno Mountain State Park,1,291,US-CA
US-1197,Sinkyone Wilderness State Park,1,291,US-CA
US-1198,Sonoma Coast State Park,1,291,US-CA
US-1199,South Yuba River State Park,1,291,US-CA
US-1200,Sugarloaf Ridge State Park,1,291,US-CA
US-1202,Tolowa Dunes State Park,1,291,US-CA
US-1203,Tomales Bay State Park,1,291,US-CA
US-1204,Topanga State Park,1,291,US-CA
US-1205,Van Damme State Park,1,291,US-CA
US-1206,Washoe Meadows State Park,1,291,US-CA
US-1207,Wilder Ranch State Park,1,291,US-CA
US-1209,Barr Lake State Park,1,291,US-CO
US-1210,Boyd Lake State Park,1,291,US-CO
US-1211,Castlewood Canyon State Park,1,291,US-CO
US-1212,Chatfield State Park,1,291,US-CO
US-1213,Cherry Creek State Park,1,291,US-CO
US-1214,Cheyenne Mountain State Park,1,291,US-CO
US-1215,Crawford State Park,1,291,US-CO
US-1216,Eldorado Canyon State Park,1,291,US-CO
US-1217,Eleven Mile State Park,1,291,US-CO
US-1218,Elkhead State Park,1,291,US-CO
US-1219,Golden Gate Canyon State Park,1,291,US-CO
US-1220,Harvey Gap State Park,1,291,US-CO
US-1221,Highline Lake State Park,1,291,US-CO
US-1222,Jackson Lake State Park,1,291,US-CO
US-1223,James M. Robb - Colorado River State Park,1,291,US-CO
US-1224,John Martin Reservoir State Park,1,291,US-CO
US-1225,Lake Pueblo State Park,1,291,US-CO
US-1226,Lathrop State Park,1,291,US-CO
US-1228,Lory State Park,1,291,US-CO
US-1229,Mancos State Park,1,291,US-CO
US-1230,Mueller State Park,1,291,US-CO
US-1231,Navajo State Park,1,291,US-CO
US-1232,North Sterling State Park,1,291,US-CO
US-1233,Paonia State Park,1,291,US-CO
US-1234,Pearl Lake State Park,1,291,US-CO
US-1235,Ridgway State Park,1,291,US-CO
US-1236,Rifle Falls State Park,1,291,US-CO
US-1237,Rifle Gap State Park,1,291,US-CO
US-1238,Roxborough State Park,1,291,US-CO
US-1240,Spinney Mountain State Park,1,291,US-CO
US-1241,St. Vrain State Park,1,291,US-CO
US-1242,Stagecoach State Park,1,291,US-CO
US-1243,State Forest State Park,1,291,US-CO
US-1244,Staunton State Park,1,291,US-CO
US-1245,Steamboat Lake State Park,1,291,US-CO
US-1246,Sweitzer Lake State Park,1,291,US-CO
US-1247,Sylvan Lake State Park,1,291,US-CO
US-1248,Trinidad Lake State Park,1,291,US-CO
US-1249,Vega State Park,1,291,US-CO
US-1250,Yampa River State Park,1,291,US-CO
US-1251,Carr Creek State Park,1,291,US-KY
US-1252,Columbus Belmont State Park,1,291,US-KY
US-1253,Dawkins Line Rail Trail State Park,1,291,US-KY
US-1254,E.P. 'Tom' Sawyer State Park,1,291,US-KY
US-1256,Fort Boonesborough State Park,1,291,US-KY
US-1257,General Burnside State Park,1,291,US-KY
US-1258,Grayson Lake State Park,1,291,US-KY
US-1259,Green River Lake State Park,1,291,US-KY
US-1260,John James Audubon State Park,1,291,US-KY
US-1261,Kincaid Lake State Park,1,291,US-KY
US-1262,Kingdom Come State Park,1,291,US-KY
US-1263,Lake Malone State Park,1,291,US-KY
US-1264,Levi Jackson Wilderness Road State Park,1,291,US-KY
US-1265,Lincoln Homestead State Park,1,291,US-KY
US-1266,Mineral Mounds State Park,1,291,US-KY
US-1267,My Old Kentucky Home State Park,1,291,US-KY
US-1268,Nolin Lake State Park,1,291,US-KY
US-1269,Old Fort Harrod State Park,1,291,US-KY
US-1270,Paintsville Lake State Park,1,291,US-KY
US-1271,Taylorsville Lake State Park,1,291,US-KY
US-1272,Yatesville Lake State Park,1,291,US-KY
US-1273,Barren River Lake State Park,1,291,US-KY
US-1274,Blue Licks Battlefield State Park,1,291,US-KY
US-1275,Buckhorn Lake State Park,1,291,US-KY
US-1276,Carter Caves State Park,1,291,US-KY
US-1277,Cumberland Falls State Park,1,291,US-KY
US-1278,Dale Hollow State Park,1,291,US-KY
US-1279,General Butler State Park,1,291,US-KY
US-1280,Greenbo Lake State Park,1,291,US-KY
US-1281,Jenny Wiley State Park,1,291,US-KY
US-1282,Kenlake State Park,1,291,US-KY
US-1283,Kentucky Dam Village State Park,1,291,US-KY
US-1284,Lake Barkley State Park,1,291,US-KY
US-1285,Lake Cumberland State Park,1,291,US-KY
US-1286,Natural Bridge State Park,1,291,US-KY
US-1287,Pennyrile Forest State Park,1,291,US-KY
US-1288,Pine Mountain State Park,1,291,US-KY
US-1289,Rough River Dam State Park,1,291,US-KY
US-1290,Bear Creek Lake State Park,1,291,US-VA
US-1291,Belle Isle State Park,1,291,US-VA
US-1292,Breaks Interstate State Park,1,291,US-VA
US-1293,Caledon State Park,1,291,US-VA
US-1294,Chippokes Plantation State Park,1,291,US-VA
US-1295,Claytor Lake State Park,1,291,US-VA
US-1296,Douthat State Park,1,291,US-VA
US-1297,Fairy Stone State Park,1,291,US-VA
US-1298,False Cape State Park,1,291,US-VA
US-1299,First Landing State Park,1,291,US-VA
US-1300,Grayson Highlands State Park,1,291,US-VA
US-1301,High Bridge Trail State Park,1,291,US-VA
US-1302,Holliday Lake State Park,1,291,US-VA
US-1303,Hungry Mother State Park,1,291,US-VA
US-1304,James River State Park,1,291,US-VA
US-1305,Kiptopeke State Park,1,291,US-VA
US-1306,Lake Anna State Park,1,291,US-VA
US-1307,Leesylvania State Park,1,291,US-VA
US-1308,Mason Neck State Park,1,291,US-VA
US-1309,Natural Tunnel State Park,1,291,US-VA
US-1310,New River Trail State Park,1,291,US-VA
US-1311,Occoneechee State Park,1,291,US-VA
US-1312,Pocahontas State Park,1,291,US-VA
US-1313,Powhatan State Park,1,291,US-VA
US-1314,Sailor's Creek Battlefield State Park,1,291,US-VA
US-1315,Seven Bends State Park,1,291,US-VA
US-1316,Shenandoah River State Park,1,291,US-VA
US-1317,Shot Tower State Park,1,291,US-VA
US-1318,Sky Meadows State Park,1,291,US-VA
US-1319,Smith Mountain Lake State Park,1,291,US-VA
US-1320,Southwest Virginia Museum State Park,1,291,US-VA
US-1321,Staunton River State Park,1,291,US-VA
US-1322,Staunton River Battlefield State Park,1,291,US-VA
US-1323,Twin Lakes State Park,1,291,US-VA
US-1324,Westmoreland State Park,1,291,US-VA
US-1325,Wilderness Road State Park,1,291,US-VA
US-1326,York River State Park,1,291,US-VA
US-1327,Allegheny Islands State Park,1,291,US-PA
US-1328,Archbald Pothole State Park,1,291,US-PA
US-1329,Bald Eagle State Park,1,291,US-PA
US-1330,Beltzville State Park,1,291,US-PA
US-1331,Bendigo State Park,1,291,US-PA
US-1332,Benjamin Rush State Park,1,291,US-PA
US-1333,Big Pocono State Park,1,291,US-PA
US-1334,Black Moshannon State Park,1,291,US-PA
US-1335,Blue Knob State Park,1,291,US-PA
US-1336,Buchanan's Birthplace State Park,1,291,US-PA
US-1337,Caledonia State Park,1,291,US-PA
US-1338,Canoe Creek State Park,1,291,US-PA
US-1339,Chapman State Park,1,291,US-PA
US-1340,Cherry Springs State Park,1,291,US-PA
US-1341,Clear Creek State Park,1,291,US-PA
US-1342,Codorus State Park,1,291,US-PA
US-1343,Colonel Denning State Park,1,291,US-PA
US-1344,Colton Point State Park,1,291,US-PA
US-1345,Cook Forest State Park,1,291,US-PA
US-1346,Cowans Gap State Park,1,291,US-PA
US-1347,Delaware Canal State Park,1,291,US-PA
US-1348,Denton Hill State Park,1,291,US-PA
US-1349,Elk State Park,1,291,US-PA
US-1350,Erie Bluffs State Park,1,291,US-PA
US-1351,Evansburg State Park,1,291,US-PA
US-1352,Fort Washington State Park,1,291,US-PA
US-1353,Fowlers Hollow State Park,1,291,US-PA
US-1354,Frances Slocum State Park,1,291,US-PA
US-1355,French Creek State Park,1,291,US-PA
US-1356,Gifford Pinchot State Park,1,291,US-PA
US-1357,Gouldsboro State Park,1,291,US-PA
US-1358,Greenwood Furnace State Park,1,291,US-PA
US-1359,Hickory Run State Park,1,291,US-PA
US-1360,Hillman State Park,1,291,US-PA
US-1361,Hills Creek State Park,1,291,US-PA
US-1362,Hyner Run State Park,1,291,US-PA
US-1363,Hyner View State Park,1,291,US-PA
US-1364,Kettle Creek State Park,1,291,US-PA
US-1365,Keystone State Park,1,291,US-PA
US-1366,Kinzua Bridge State Park,1,291,US-PA
US-1367,Kooser State Park,1,291,US-PA
US-1368,Lackawanna State Park,1,291,US-PA
US-1369,Laurel Hill State Park,1,291,US-PA
US-1370,Laurel Mountain State Park,1,291,US-PA
US-1371,Laurel Ridge State Park,1,291,US-PA
US-1372,Laurel Summit State Park,1,291,US-PA
US-1373,Lehigh Gorge State Park,1,291,US-PA
US-1374,Leonard Harrison State Park,1,291,US-PA
US-1375,Linn Run State Park,1,291,US-PA
US-1376,Little Buffalo State Park,1,291,US-PA
US-1377,Little Pine State Park,1,291,US-PA
US-1378,Locust Lake State Park,1,291,US-PA
US-1379,Lyman Run State Park,1,291,US-PA
US-1380,Marsh Creek State Park,1,291,US-PA
US-1381,Maurice K Goddard State Park,1,291,US-PA
US-1382,McCalls Dam State Park,1,291,US-PA
US-1383,McConnells Mill State Park,1,291,US-PA
US-1384,Memorial Lake State Park,1,291,US-PA
US-1385,Milton State Park,1,291,US-PA
US-1386,Mont Alto State Park,1,291,US-PA
US-1387,Moraine State Park,1,291,US-PA
US-1388,Mt. Pisgah State Park,1,291,US-PA
US-1389,Nescopeck State Park,1,291,US-PA
US-1390,Neshaminy State Park,1,291,US-PA
US-1391,Nockamixon State Park,1,291,US-PA
US-1392,Ohiopyle State Park,1,291,US-PA
US-1393,Oil Creek State Park,1,291,US-PA
US-1394,Ole Bull State Park,1,291,US-PA
US-1395,Parker Dam State Park,1,291,US-PA
US-1396,Patterson State Park,1,291,US-PA
US-1397,Penn-Roosevelt State Park,1,291,US-PA
US-1398,Pine Grove Furnace State Park,1,291,US-PA
US-1399,Poe Paddy State Park,1,291,US-PA
US-1400,Poe Valley State Park,1,291,US-PA
US-1401,Point State Park,1,291,US-PA
US-1402,Presque Isle State Park,1,291,US-PA
US-1403,Prince Gallitzin State Park,1,291,US-PA
US-1404,Promised Land State Park,1,291,US-PA
US-1405,Prompton State Park,1,291,US-PA
US-1406,Prouty Place State Park,1,291,US-PA
US-1407,Pymatuning State Park,1,291,US-PA
US-1408,Raymond B Winter State Park,1,291,US-PA
US-1409,Raccoon Creek State Park,1,291,US-PA
US-1410,Ralph Stover State Park,1,291,US-PA
US-1411,Ravensburg State Park,1,291,US-PA
US-1412,Reeds Gap State Park,1,291,US-PA
US-1413,Ricketts Glen State Park,1,291,US-PA
US-1414,Ridley Creek State Park,1,291,US-PA
US-1415,Ryerson Station State Park,1,291,US-PA
US-1416,S B Elliott State Park,1,291,US-PA
US-1417,Salt Springs State Park,1,291,US-PA
US-1418,Samuel S Lewis State Park,1,291,US-PA
US-1419,Sand Bridge State Park,1,291,US-PA
US-1420,Shawnee State Park,1,291,US-PA
US-1421,Shikellamy State Park,1,291,US-PA
US-1422,Sinnemahoning State Park,1,291,US-PA
US-1423,Sizerville State Park,1,291,US-PA
US-1424,Susquehanna State Park,1,291,US-PA
US-1425,Susquehannock State Park,1,291,US-PA
US-1426,Swatara State Park,1,291,US-PA
US-1427,Tobyhanna State Park,1,291,US-PA
US-1428,Trough Creek State Park,1,291,US-PA
US-1429,Tuscarora State Park,1,291,US-PA
US-1430,Tyler State Park,1,291,US-PA
US-1431,Upper Pine Bottom State Park,1,291,US-PA
US-1432,Warriors' Path State Park,1,291,US-PA
US-1433,Whipple Dam State Park,1,291,US-PA
US-1434,Worlds End State Park,1,291,US-PA
US-1435,Yellow Creek State Park,1,291,US-PA
US-1436,Amnicon Falls State Park,1,291,US-WI
US-1437,Aztalan State Park,1,291,US-WI
US-1438,Belmont Mound State Park,1,291,US-WI
US-1439,Big Bay State Park,1,291,US-WI
US-1440,Big Foot Beach State Park,1,291,US-WI
US-1441,Blue Mound State Park,1,291,US-WI
US-1442,Brunet Island State Park,1,291,US-WI
US-1443,Buckhorn State Park,1,291,US-WI
US-1444,Campbellsport Drumlin State Park,1,291,US-WI
US-1445,Copper Culture State Park,1,291,US-WI
US-1446,Copper Falls State Park,1,291,US-WI
US-1447,Council Grounds State Park,1,291,US-WI
US-1448,Cross Plains State Park,1,291,US-WI
US-1449,Devil's Lake State Park,1,291,US-WI
US-1450,Grand Traverse Island State Park,1,291,US-WI
US-1451,Governor Dodge State Park,1,291,US-WI
US-1452,Governor Nelson State Park,1,291,US-WI
US-1453,Governor Thompson State Park,1,291,US-WI
US-1454,Harrington Beach State Park,1,291,US-WI
US-1455,Hartman Creek State Park,1,291,US-WI
US-1456,High Cliff State Park,1,291,US-WI
US-1457,Kinnickinnic State Park,1,291,US-WI
US-1458,Kohler-Andrae State Park,1,291,US-WI
US-1459,Lake Kegonsa State Park,1,291,US-WI
US-1460,Lake Wissota State Park,1,291,US-WI
US-1461,Lakeshore State Park,1,291,US-WI
US-1462,Merrick State Park,1,291,US-WI
US-1463,Mill Bluff State Park,1,291,US-WI
US-1464,Mirror Lake State Park,1,291,US-WI
US-1465,Natural Bridge State Park,1,291,US-WI
US-1466,Nelson Dewey State Park,1,291,US-WI
US-1467,New Glarus Woods State Park,1,291,US-WI
US-1468,Newport State Park,1,291,US-WI
US-1469,Pattison State Park,1,291,US-WI
US-1470,Peninsula State Park,1,291,US-WI
US-1471,Perrot State Park,1,291,US-WI
US-1472,Potawatomi State Park,1,291,US-WI
US-1473,Rib Mountain State Park,1,291,US-WI
US-1474,Roche-A-Cri State Park,1,291,US-WI
US-1475,Rock Island State Park,1,291,US-WI
US-1476,Rocky Arbor State Park,1,291,US-WI
US-1477,Straight Lake State Park,1,291,US-WI
US-1478,Tower Hill State Park,1,291,US-WI
US-1479,Whitefish Dunes State Park,1,291,US-WI
US-1480,Wildcat Mountain State Park,1,291,US-WI
US-1481,Willow River State Park,1,291,US-WI
US-1482,Wyalusing State Park,1,291,US-WI
US-1483,Yellowstone Lake State Park,1,291,US-WI
US-1484,Algonac State Park,1,291,US-MI
US-1485,Aloha State Park,1,291,US-MI
US-1486,Baraga State Park,1,291,US-MI
US-1487,Belle Isle State Park,1,291,US-MI
US-1488,Bewabic State Park,1,291,US-MI
US-1489,Brimley State Park,1,291,US-MI
US-1490,Burt Lake State Park,1,291,US-MI
US-1491,Cheboygan State Park,1,291,US-MI
US-1492,Clear Lake State Park,1,291,US-MI
US-1493,Coldwater Lake State Park,1,291,US-MI
US-1494,Craig Lake State Park,1,291,US-MI
US-1495,Dodge #4 State Park,1,291,US-MI
US-1496,Duck Lake State Park,1,291,US-MI
US-1497,Fisherman's Island State Park,1,291,US-MI
US-1498,Fort Michilimackinac State Park,1,291,US-MI
US-1499,Grand Haven State Park,1,291,US-MI
US-1500,Grand Mere State Park,1,291,US-MI
US-1501,Harrisville State Park,1,291,US-MI
US-1502,Hart-Montague Trail State Park,1,291,US-MI
US-1503,Hartwick Pines State Park,1,291,US-MI
US-1504,Hayes State Park,1,291,US-MI
US-1505,Historic Mill Discovery State Park,1,291,US-MI
US-1506,Hoeft State Park,1,291,US-MI
US-1507,Hoffmaster State Park,1,291,US-MI
US-1508,Holland State Park,1,291,US-MI
US-1509,Indian Lake State Park,1,291,US-MI
US-1510,Interlochen State Park,1,291,US-MI
US-1511,Kal-Haven Trail State Park,1,291,US-MI
US-1512,Lake Gogebic State Park,1,291,US-MI
US-1513,Mike Levine Lakelands Trail State Park,1,291,US-MI
US-1514,Lakeport State Park,1,291,US-MI
US-1515,Leelanau State Park,1,291,US-MI
US-1516,Ludington State Park,1,291,US-MI
US-1517,Mackinac Island State Park,1,291,US-MI
US-1518,Maybury State Park,1,291,US-MI
US-1519,McLain State Park,1,291,US-MI
US-1520,Mears State Park,1,291,US-MI
US-1521,Meridian-Baseline State Park,1,291,US-MI
US-1522,Milliken State Park,1,291,US-MI
US-1523,Mitchell State Park,1,291,US-MI
